20,21.89087677,-136.474411011,22.8869018555,-7.05770492554,1,83.6995391846
21,24.861415863,-133.813568115,24.9424858093,-4.82126331329,2,137.583618164
23,24.6942443848,-134.293487549,25.2891368866,-4.45413351059,1,205.010879517
19,21.9169616699,-139.320144653,21.4969711304,-10.0390739441,0,0.0
20,22.1689949036,-137.069412231,22.5987033844,-7.77731847763,1,21.0683364868
24,27.0811653137,-135.901092529,27.1524047852,-6.47821378708,1,219.750396729
19,21.4419326782,-135.344116211,21.30286026,-6.05727720261,1,29.0202236176
21,22.8343162537,-139.024902344,21.675775528,-9.26953220367,0,20.732208252
22,23.294467926,-136.776641846,23.3516864777,-7.32746171951,1,196.739212036
18,20.9785079956,-135.915863037,17.0168914795,-7.13990879059,1,0.0
21,23.977355957,-138.398849487,22.8702831268,-8.69302082062,1,115.925170898
24,28.7140731812,-135.228851318,25.246257782,-5.9112496376,1,229.071380615
24,25.1564216614,-136.114501953,25.525970459,-7.89102363586,1,217.463195801
23,26.6400871277,-134.549865723,25.9212284088,-5.6280670166,1,210.978805542
21,24.8652687073,-135.032806396,23.7340126038,-6.38900375366,1,124.639389038
23,25.9713668823,-135.349395752,25.1281661987,-6.59385967255,1,202.715499878
20,22.3857345581,-138.338806152,22.8712234497,-8.69361019135,1,0.0
24,26.5838241577,-135.33366394,25.4938716888,-5.81775140762,1,216.70904541
23,26.5109443665,-135.403076172,24.5767402649,-5.62182188034,1,206.207794189
25,27.9810142517,-134.200714111,27.2986526489,-5.05922842026,1,391.452850342
20,22.0905723572,-137.389648438,22.1737060547,-8.38442230225,1,47.4980316162
23,25.2349815369,-135.566360474,24.9225025177,-6.15403699875,1,198.641189575
18,21.5542526245,-135.167510986,21.7610759735,-5.82138776779,1,70.8700180054
22,24.0652656555,-134.308273315,25.2485103607,-4.9074010849,1,161.791809082
22,24.8068161011,-137.478897095,23.3599090576,-8.00558662415,1,199.02645874
19,20.9411277771,-136.001724243,21.1335906982,-6.83657455444,1,61.3359375
22,26.1845245361,-137.981781006,23.4914951324,-8.10330200195,1,163.185623169
21,22.4666023254,-137.724517822,23.1526737213,-8.79923725128,1,110.014579773
23,25.9644508362,-136.583190918,24.6353645325,-7.05397176743,1,213.766082764
19,22.4305381775,-139.545822144,21.6652374268,-9.40914535522,0,29.6432323456
22,24.0669059753,-135.526504517,23.6860847473,-6.43957185745,1,168.128890991
21,23.5536422729,-134.586746216,23.6357097626,-4.88271427155,1,125.172225952
21,23.5001335144,-138.112091064,23.7350254059,-9.64086437225,1,121.10622406
19,21.7099685669,-137.546905518,22.6482925415,-7.73570346832,1,2.20519995689
18,20.1760559082,-135.915679932,21.3364505768,-6.62309837341,1,0.0
21,23.7922325134,-134.839324951,25.5198822021,-5.9510307312,1,86.6917419434
21,23.7412872314,-137.658279419,23.2282524109,-7.97169923782,1,88.946144104
21,23.3903884888,-138.037841797,23.756729126,-8.75229644775,1,120.81111908
19,20.9566192627,-137.263565063,22.4122543335,-8.20831489563,1,0.0
19,22.1829948425,-134.511505127,21.8372707367,-5.61670827866,1,0.0
23,24.3011131287,-136.187530518,25.8494281769,-6.49825525284,1,215.110488892
22,24.3328285217,-137.242004395,24.9237098694,-8.32815361023,1,188.180770874
24,25.5668106079,-136.267471313,25.7881851196,-6.85014343262,1,217.061569214
23,24.3671951294,-134.393188477,24.2094516754,-4.84348344803,1,202.584350586
21,23.9373588562,-134.474884033,25.3145980835,-4.8092083931,1,121.204483032
18,20.9221191406,-137.145980835,22.2313995361,-7.56823253632,1,0.0
23,24.440612793,-134.872817993,25.5870609283,-5.45639610291,1,191.222076416
22,24.3055267334,-134.327697754,23.8508396149,-5.59375572205,1,162.619842529
19,21.898059845,-138.821990967,21.8774394989,-8.90856361389,0,0.0
24,26.3636817932,-134.498840332,26.508102417,-5.07752418518,1,281.471496582
22,24.3311920166,-135.30480957,23.5037574768,-5.83114099503,1,166.079330444
19,20.8702011108,-134.576263428,22.8779525757,-5.42039299011,1,21.3634872437
23,25.4637756348,-136.154373169,24.7832870483,-6.73693561554,1,214.635040283
23,25.10496521,-134.104919434,25.4021644592,-4.7795290947,1,218.930633545
18,21.0267333984,-134.117431641,-30.0,-4.0370092392,1,0.0
22,24.8158111572,-135.013275146,24.9111061096,-5.79708385468,1,132.673233032
22,24.4910736084,-135.060150146,24.1603927612,-5.93918561935,1,160.332641602
19,20.8274612427,-134.206710815,22.9947872162,-5.11671638489,1,92.774559021
18,21.7333946228,-134.254669189,20.9499721527,-4.77819252014,1,80.9533309937
22,25.0669517517,-135.782363892,23.3758907318,-6.17743682861,1,204.37147522
24,26.4479103088,-136.485183716,26.8958015442,-6.83371114731,1,216.954986572
22,24.8148117065,-134.093307495,24.7085285187,-4.4286646843,2,147.568618774
22,23.9094467163,-135.365692139,24.3509597778,-6.24243783951,1,140.141494751
22,24.0853691101,-134.670150757,24.6743869781,-5.43667268753,1,150.708343506
23,26.4890975952,-134.981201172,25.2333545685,-5.73150110245,1,201.551391602
21,23.2756347656,-138.192626953,23.6530151367,-8.43473625183,1,119.155151367
21,24.6874275208,-134.604553223,24.2692909241,-5.14543581009,1,129.828582764
21,23.2529640198,-137.680480957,24.1219100952,-8.34704303741,1,113.760993958
21,23.6357307434,-134.513656616,23.921880722,-5.0694360733,1,134.148803711
23,24.7886047363,-135.495071411,24.9689407349,-6.99088287354,1,195.517730713
20,23.2717514038,-139.645309448,21.3398208618,-10.3912830353,0,6.06636810303
19,21.433555603,-137.603713989,21.7588882446,-8.54913711548,1,77.8299179077
21,23.668800354,-138.267303467,22.0881500244,-8.8083782196,1,88.3757858276
19,21.7626647949,-135.858657837,22.3199882507,-7.0377869606,1,0.0
21,23.5869636536,-135.605514526,24.6226100922,-6.08325719833,1,163.267562866
20,22.6011123657,-136.311553955,22.7775020599,-7.81484413147,1,111.563964844
24,27.185043335,-135.970230103,26.1937160492,-6.31960630417,1,218.176483154
22,24.6111602783,-136.990997314,23.9835586548,-7.17793989182,1,193.689682007
21,23.8338546753,-136.251373291,23.5693702698,-7.10599040985,1,178.589355469
23,24.9007110596,-134.785125732,24.8663711548,-5.52303314209,1,193.714202881
18,19.8970794678,-134.107727051,21.657333374,-4.34143781662,2,0.0
22,24.4581260681,-137.237365723,23.4391784668,-7.75977516174,1,190.590805054
23,25.7413520813,-134.327377319,25.7149028778,-4.96346759796,1,214.118469238
20,22.3662910461,-135.752319336,23.7615604401,-6.43644380569,1,114.580802917
